,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.009226106538868609,-0.0010292773382020797,-0.000563756816664769,0.004376079313100646,0.00171168024086238,-0.013555557826293703,-0.006090205483788869,0.014516450422441362,0.0009560632345593095,0.008038451895191178,0.0022364355790011102,0.00291941953647065,-0.003560804290859518,0.01197490782988055,0.004128523457675195,-0.00844335836203118,-0.00496558169629085,0.0023653602112573514,-0.0033513061173738668,0.0063695097209455105,-0.0018139374217341663,-0.0008236266719916479,-0.005800848471897674,0.003721437608477449,-1.6506830826265107e-05,-0.002944693718706393,-0.00908744279865332,0.0033397226484354055,-0.010681696664829802,-0.005985832728430066
1,0.0069925780589288255,-0.0021979619208624197,-0.004292013470695882,-0.0049945385743712664,-0.006386721603410979,-0.014493762974204086,-0.0016195305231422807,0.009177752993422826,0.007312377094044437,0.00617581286731778,-0.00460234005515125,0.001887806810239353,0.009555919921242044,0.004578882326496705,0.0015577287568660065,0.0011342501043902179,-0.002692818586205913,0.005749303609503915,0.0038964774147170252,0.002998009507581303,0.0008737002517533582,-0.0028014542034381306,-0.003598219757120881,0.0022869440182260634,-0.002082927920731329,0.0075818943418947075,-0.006911394724120873,0.0025051750821590544,-0.01591188319395785,-0.0078985491140477
2,0.00977004852596748,-0.006644265891702398,-0.003204055922592534,-0.008053016674607059,0.002460597031384979,-0.004237493631392246,-0.010373136097471243,0.00581603445519381,-0.0005955644231293746,0.013887499711669493,-0.0024460930761730716,-0.0033964712411647347,-0.003955577764986983,0.00223904591835171,0.00025511239061204764,-0.00035553343536610856,0.0008630480191313237,0.008296852634237748,0.007090041281173232,0.010462741544556245,0.006067527299320289,-0.010435289667585682,-0.004646971026982444,0.003174169242125542,0.0030606682747436127,0.005356143195039362,0.0006286707528008016,0.0011539891802272145,0.0011069960905696996,-0.004525996318314592
3,0.009801208553471438,-0.0014063999530754573,5.989771061702624e-05,-0.0050108612822745155,-0.007908261131908555,-0.013815109377336508,-0.003686565325252801,0.009471036285851279,-0.0006569911523867641,0.007233490724983717,-0.009958037217756578,-0.0022283862818027658,0.0038471850728001825,0.005795379047674051,0.0050740277205086805,0.013402711199320771,-0.001629448329488534,0.01729652135111558,0.006701826757714311,0.01546490862461102,0.0006176823303555249,-0.012879003368617345,-0.007252858000912988,-0.00099971528131616,-0.004543459643954764,0.007203193851883754,-0.01077558544093835,-0.0007954867413986601,-0.0070930966779851855,-0.0068430898773563014
4,-0.0027925147832613424,-0.01138586909833995,-0.008433686760182389,0.00878594087841008,-0.004005403871103185,0.004291785703528138,0.004025007658076227,-0.0003145181054573602,-0.004499747625670698,-0.0035240236336770716,0.006069562795073302,0.0005625168285216306,-0.0021609361725597608,-0.007638128795474303,0.0011908129963994953,-0.008314333557629287,0.01206481519289821,0.003628513106804203,-0.0039245781426974526,-0.0012511731043563885,0.0007411550656534687,-0.004134316852869803,0.0048932901457193105,0.01229454484198473,-0.003289262180568304,-0.009648236056730604,-0.015624064805204336,-0.003765921371608553,-0.004004436020991635,0.006112467741494515
5,-0.012584114487018816,-0.014714675909876488,-0.00992927282006772,-0.0030436342070512025,0.0015307449471616702,0.010697203199805544,-0.0051309090526620435,0.0005218028341845442,0.002333320837903639,0.009060140170772613,0.01725035321127395,-0.00023316404404556478,0.003054541860317106,-0.004650813772407425,0.0014776136952566942,-0.012228559077559662,0.00704331630006438,-0.00685900390377515,0.004989180888946599,0.0030106745897645233,0.0008253598487622956,-0.008533977508636218,-0.006421783611305904,0.005286056773817269,-0.003428897238804835,0.001807942680496891,-0.0065688936064728035,-0.005487744986360617,0.005151790822025095,0.005222759702463274
6,-0.003782799329913527,-0.005545493145104541,-0.0020305277919169724,-0.01669779579590845,-0.0034393068332921844,-0.015104751864250974,0.003579442630572979,-0.012644660858313606,-0.00902092418435097,-0.0012928105025004242,-0.003158202601707558,-0.003900560647811106,-0.021047481728416084,0.01051962673887507,0.004602569009310078,-0.0025633518387543886,-0.004074943456582028,0.004939542195891144,0.005587152740067946,-0.0037212733714519497,0.013058869811168676,0.038274326814499,-0.006374100142393885,-0.0031793476705103863,-0.02358420953689796,0.003635013712513723,-0.016735572310231258,-0.004426402326152551,0.00429122489631569,0.004786668518195598
7,0.01507524490576557,-0.00248344421715001,-0.011874722341006174,-0.0031356409418784037,-0.017347473776985246,-0.0023807595296194894,-0.002782603386169823,0.0001267738081654851,-0.0004152775898000397,0.005253480406296224,-0.0031718895708882453,-0.0015523217762872874,0.014243160651370127,-0.0017042472375101297,0.004414160232566999,0.010604234319159283,-0.0013805750125858312,-0.008163483711042238,-0.005126410659311882,-0.0008432831313589167,-0.0032162254826715673,-0.011379122138029118,-0.009591459515454892,-0.0062308275694547164,-0.002601042398896646,0.004445784621483459,-0.013617801239097942,0.0026251278336826716,-0.008042760041970014,-0.0004840284078430356
8,0.016588557825553688,-0.005514153781674263,-0.01092459749741647,-0.0015224257333520598,0.00800379929807592,-0.00020921054146506076,-0.006700279544824668,0.014154135479664053,-0.0014830861465606584,0.003232286769109708,0.0019345375001350198,-0.003525956758629252,0.005475288110152884,-0.0010628060355144541,0.0016758340035126031,0.005605875922873388,0.0025437442794646824,-0.0038758130552936543,0.004882995035603307,-0.0057223702148452805,-0.00517644548321473,-0.01457454663635875,-0.005891762493498149,-0.004807148713086382,0.002314507973407898,-0.002964203424615563,-0.015592367214804517,-0.0027954364562348395,-0.006364801289759278,-0.004393532972673182
9,-0.006938864325631492,-0.009681198819369604,-0.012922838821227132,-0.000581123430610202,0.012643435494485197,0.0017001963432347787,-0.0013399600043808193,-0.0015817009454028384,-0.019813147765904707,-0.0016586492434345313,0.01158726750686522,0.0019531451825190362,0.007863619040943457,0.0075495823787775996,-0.008025849499473854,-0.0007107124574482139,0.009547284016099701,-0.022621726185606643,0.007465301558825772,0.0022499416496197617,0.0020415455713376092,-0.007165670754510792,-0.010295340054839475,-0.005849898542124412,-0.001266705993021451,0.006385915571549416,-0.0066042891662351395,0.0004111570873830342,0.004983773227819946,-0.006689510450170689
